year,species_code,English_name,total_obs
2016,LT,Long-tailed Tit,5338.0
2016,LW,Lesser Whitethroat,745.0
2016,M.,Mistle Thrush,3475.0
2016,MA,Mallard,14885.0
2016,MG,Eurasian Magpie,19355.0
2016,MH,Common Moorhen,2195.0
2016,MN,Mandarin Duck,153.0
2016,MP,Meadow Pipit,20833.0
2016,MS,Mute Swan,2076.0
2016,MT,Marsh Tit,244.0
2016,MX,Manx Shearwater,31.0
2016,MY,Muscovy Duck,2.0
2016,N.,Common Nightingale,50.0
2016,ND,Common Loon,19.0
2016,NG,Ring-necked Duck,2.0
2016,NH,Eurasian Nuthatch,2376.0
2016,NX,Great Skua,10.0
2016,OC,Eurasian Oystercatcher,2809.0
2016,P.,Grey Partridge,481.0
2016,PF,European Pied Flycatcher,132.0
2016,PG,Pink-footed Goose,520.0
2016,PH,Common Pheasant,17312.0
2016,PM,Rock Ptarmigan,14.0
2016,PW,White Wagtail,4682.0
2016,PX,Indian Peafowl,147.0
2016,R.,European Robin,44691.0
2016,RA,Razorbill,11.0
2016,RB,Common Reed Bunting,2616.0
2016,RC,European Rock Pipit,64.0
2016,RG,Willow Ptarmigan,1478.0
2016,RI,Rose-ringed Parakeet,2114.0
2016,RK,Common Redshank,456.0
2016,RL,Red-legged Partridge,2732.0
2016,RM,Red-breasted Merganser,27.0
2016,RN,Northern Raven,1539.0
2016,RO,Rook,53599.0
2016,RP,Common Ringed Plover,143.0
2016,RQ,Red-crested Pochard,17.0
2016,RT,Common Redstart,1047.0
2016,RW,Common Reed Warbler,866.0
2016,RZ,Ring Ouzel,99.0
2016,S.,Eurasian Skylark,25388.0
2016,SA,European Shag,81.0
2016,SC,European Stonechat,837.0
2016,SD,Stock Dove,5367.0
2016,SF,Spotted Flycatcher,342.0
2016,SG,Common Starling,39439.0
2016,SH,Eurasian Sparrowhawk,424.0
2016,SI,Common Swift,7822.0
2016,SK,Eurasian Siskin,1689.0
2016,SL,Barn Swallow,23823.0
2016,SM,Sand Martin,2966.0
2016,SN,Common Snipe,655.0
2016,SS,Sanderling,38.0
2016,ST,Song Thrush,16548.0
2016,SU,Common Shelduck,1981.0
2016,SW,Sedge Warbler,1516.0
2016,T.,Eurasian Teal,220.0
2016,TC,Eurasian Treecreeper,1015.0
2016,TD,European Turtle Dove,42.0
2016,TE,Sandwich Tern,54.0
2016,TH,Short-toed Treecreeper,1.0
2016,TO,Tawny Owl,128.0
2016,TP,Tree Pipit,620.0
2016,TS,Eurasian Tree Sparrow,1836.0
2016,TT,Ruddy Turnstone,37.0
2016,TU,Tufted Duck,1986.0
2016,UR,Purple Heron,1.0
2016,W.,Northern Wheatear,1409.0
2016,WA,Water Rail,19.0
2016,WC,Whinchat,228.0
2016,WH,Common Whitethroat,9947.0
2016,WK,Eurasian Woodcock,21.0
2016,WL,Woodlark,77.0
2016,WO,Wood Warbler,127.0
2016,WP,Common Wood Pigeon,144065.0
2016,WR,Eurasian Wren,63821.0
2016,WT,Willow Tit,31.0
2016,WW,Willow Warbler,11743.0
2016,XB,Unidentified crossbill,19.0
2016,Y.,Yellowhammer,10086.0
2016,YW,Western Yellow Wagtail,723.0
2016,ZF,Domestic Mallard,169.0
2016,ZL,Domestic Greylag Goose,147.0
2017,AC,Parasitic Jaeger,10.0
2017,AE,Arctic Tern,327.0
2017,AS,Black Swan,3.0
2017,B.,Common Blackbird,75917.0
2017,BA,Bar-tailed Godwit,65.0
2017,BC,Eurasian Blackcap,16584.0
2017,BF,Eurasian Bullfinch,2684.0
2017,BG,Brant Goose,348.0
2017,BH,Black-headed Gull,13992.0
2017,BJ,Black Tern,7.0
2017,BT,Eurasian Blue Tit,38080.0
2017,BY,Barnacle Goose,12.0
2017,BZ,Common Buzzard,4955.0
2017,C.,Carrion Crow,60041.0
2017,CA,Great Cormorant,1180.0
2017,CB,Corn Bunting,986.0
2017,CC,Common Chiffchaff,20594.0
2017,CD,Eurasian Collared Dove,11063.0
2017,CG,Canada Goose,7194.0
2017,CH,Eurasian Chaffinch,45182.0
2017,CI,Crested Tit,11.0
2017,CK,Common Cuckoo,1130.0
2017,CM,Common Gull,2877.0
2017,CN,Common Tern,478.0
2017,CO,Eurasian Coot,2444.0
2017,CR,Red Crossbill,283.0
2017,CS,Common Sandpiper,260.0
2017,CT,Coal Tit,5032.0
2017,CU,Eurasian Curlew,4326.0
2017,CV,Curlew Sandpiper,1.0
2017,CY,Scottish Crossbill,14.0
2017,D.,Dunnock,18803.0
2017,DC,Wood Duck,1.0
2017,DI,White-throated Dipper,118.0
2017,DV,Rock Dove,159.0
2017,DW,Dartford Warbler,48.0
2017,EG,Egyptian Goose,329.0
2017,ET,Little Egret,438.0
2017,F.,Northern Fulmar,222.0
2017,FP,Feral Pigeon,17054.0
2017,FW,Helmeted Guineafowl,127.0
2017,G.,European Green Woodpecker,2423.0
2017,GA,Gadwall,541.0
2017,GB,Great Black-backed Gull,687.0
2017,GC,Goldcrest,6065.0
2017,GD,Common Merganser,136.0
2017,GF,Golden Pheasant,1.0
2017,GG,Great Crested Grebe,479.0
2017,GH,Common Grasshopper Warbler,223.0
2017,GJ,Greylag Goose,4950.0
2017,GL,Grey Wagtail,636.0
2017,GO,European Goldfinch,29305.0
2017,GP,European Golden Plover,1532.0
2017,GR,European Greenfinch,6879.0
2017,GS,Great Spotted Woodpecker,4252.0
2017,GT,Great Tit,22119.0
2017,GU,Common Murre,268.0
2017,GV,Grey Plover,30.0
2017,GW,Garden Warbler,1119.0
2017,GX,Northern Gannet,171.0
2017,H.,Grey Heron,1579.0
2017,HB,Carrion x Hooded Crow,2.0
2017,HC,Hooded Crow,1503.0
2017,HG,European Herring Gull,23617.0
2017,HM,Western House Martin,8709.0
2017,HN,Swan Goose,8.0
2017,HS,House Sparrow,52296.0
2017,J.,Eurasian Jay,2272.0
2017,JD,Western Jackdaw,62064.0
2017,JS,Jack Snipe,1.0
2017,JZ,Red-tailed Hawk,4.0
2017,K.,Common Kestrel,1164.0
2017,KF,Common Kingfisher,94.0
2017,KI,Black-legged Kittiwake,169.0
2017,KN,Red Knot,95.0
2017,L.,Northern Lapwing,6737.0
2017,LB,Lesser Black-backed Gull,12529.0
2017,LG,Little Grebe,200.0
2017,LI,Common Linnet,13810.0
2017,LO,Little Owl,71.0
2017,LR,Lesser Redpoll,1319.0
2017,LS,Lesser Spotted Woodpecker,20.0
2017,LT,Long-tailed Tit,5918.0
2017,LU,Little Gull,9.0
2017,LW,Lesser Whitethroat,735.0
2017,LX,Little Stint,2.0
2017,M.,Mistle Thrush,3676.0
2017,MA,Mallard,14916.0
2017,MG,Eurasian Magpie,19950.0
2017,MH,Common Moorhen,2167.0
2017,MN,Mandarin Duck,174.0
2017,MP,Meadow Pipit,22159.0
2017,MS,Mute Swan,2157.0
2017,MT,Marsh Tit,287.0
2017,MX,Manx Shearwater,136.0
2017,MY,Muscovy Duck,4.0
2017,N.,Common Nightingale,59.0
2017,ND,Common Loon,52.0
2017,NH,Eurasian Nuthatch,2506.0
2017,NX,Great Skua,34.0
2017,OC,Eurasian Oystercatcher,3082.0
2017,P.,Grey Partridge,498.0
2017,PF,European Pied Flycatcher,122.0
2017,PG,Pink-footed Goose,1278.0
2017,PH,Common Pheasant,20125.0
2017,PM,Rock Ptarmigan,25.0
2017,PW,White Wagtail,4695.0
2017,PX,Indian Peafowl,160.0
2017,R.,European Robin,44798.0
2017,RA,Razorbill,11.0
2017,RB,Common Reed Bunting,2951.0
2017,RC,European Rock Pipit,58.0
2017,RG,Willow Ptarmigan,1894.0
2017,RI,Rose-ringed Parakeet,2276.0
2017,RK,Common Redshank,432.0
2017,RL,Red-legged Partridge,3435.0
2017,RM,Red-breasted Merganser,81.0
2017,RN,Northern Raven,1571.0
2017,RO,Rook,53927.0
2017,RP,Common Ringed Plover,344.0
2017,RQ,Red-crested Pochard,30.0
2017,RT,Common Redstart,981.0
2017,RV,Reeves's Pheasant,8.0
2017,RW,Common Reed Warbler,1079.0
2017,RZ,Ring Ouzel,107.0
2017,S.,Eurasian Skylark,25590.0
2017,SA,European Shag,95.0
2017,SC,European Stonechat,999.0
2017,SD,Stock Dove,6089.0
2017,SF,Spotted Flycatcher,271.0
2017,SG,Common Starling,42656.0
2017,SH,Eurasian Sparrowhawk,429.0
2017,SI,Common Swift,7902.0
2017,SK,Eurasian Siskin,1687.0
2017,SL,Barn Swallow,25350.0
2017,SM,Sand Martin,3480.0
2017,SN,Common Snipe,801.0
2017,SP,Greater Scaup,2.0
2017,SS,Sanderling,167.0
2017,ST,Song Thrush,17919.0
2017,SU,Common Shelduck,1715.0
2017,SW,Sedge Warbler,1687.0
2017,T.,Eurasian Teal,356.0
2017,TC,Eurasian Treecreeper,920.0
2017,TD,European Turtle Dove,64.0
2017,TE,Sandwich Tern,49.0
2017,TH,Short-toed Treecreeper,1.0
2017,TO,Tawny Owl,142.0
2017,TP,Tree Pipit,638.0
2017,TS,Eurasian Tree Sparrow,1910.0
2017,TT,Ruddy Turnstone,54.0
2017,TU,Tufted Duck,1865.0
2017,VR,Red-rumped Swallow,1.0
2017,W.,Northern Wheatear,1499.0
2017,WA,Water Rail,5.0
2017,WC,Whinchat,234.0
2017,WH,Common Whitethroat,9897.0
2017,WK,Eurasian Woodcock,12.0
2017,WL,Woodlark,85.0
2017,WO,Wood Warbler,106.0
2017,WP,Common Wood Pigeon,145681.0
2017,WR,Eurasian Wren,64570.0
2017,WT,Willow Tit,48.0
2017,WW,Willow Warbler,14237.0
2017,WX,Bohemian Waxwing,4.0
2017,XB,Unidentified crossbill,17.0
2017,Y.,Yellowhammer,9618.0
2017,YW,Western Yellow Wagtail,647.0
2017,ZF,Domestic Mallard,228.0
2017,ZL,Domestic Greylag Goose,163.0
2018,AC,Parasitic Jaeger,3.0
2018,AE,Arctic Tern,127.0
2018,AS,Black Swan,6.0
2018,B.,Common Blackbird,71159.0
2018,BA,Bar-tailed Godwit,7.0
2018,BC,Eurasian Blackcap,17779.0
2018,BF,Eurasian Bullfinch,2148.0
2018,BG,Brant Goose,831.0
2018,BH,Black-headed Gull,14911.0
2018,BT,Eurasian Blue Tit,42069.0
2018,BY,Barnacle Goose,66.0
2018,BZ,Common Buzzard,4853.0
2018,C.,Carrion Crow,60583.0
2018,CA,Great Cormorant,926.0
2018,CB,Corn Bunting,1040.0
2018,CC,Common Chiffchaff,14263.0
2018,CD,Eurasian Collared Dove,10244.0
2018,CG,Canada Goose,6763.0
2018,CH,Eurasian Chaffinch,43329.0
2018,CI,Crested Tit,12.0
2018,CK,Common Cuckoo,1408.0
2018,CM,Common Gull,2863.0
2018,CN,Common Tern,309.0
2018,CO,Eurasian Coot,2168.0
2018,CR,Red Crossbill,641.0
2018,CS,Common Sandpiper,272.0
2018,CT,Coal Tit,5636.0
2018,CU,Eurasian Curlew,4734.0
2018,CY,Scottish Crossbill,22.0
2018,D.,Dunnock,17159.0
2018,DC,Wood Duck,5.0
2018,DI,White-throated Dipper,141.0
2018,DV,Rock Dove,232.0
2018,DW,Dartford Warbler,46.0
2018,EG,Egyptian Goose,301.0
2018,ET,Little Egret,362.0
2018,F.,Northern Fulmar,209.0
2018,FP,Feral Pigeon,16761.0
2018,FQ,Common/Lesser Redpoll,16.0
2018,FR,Common Redpoll,18.0
2018,FW,Helmeted Guineafowl,42.0
2018,G.,European Green Woodpecker,2365.0
2018,GA,Gadwall,493.0
2018,GB,Great Black-backed Gull,542.0
2018,GC,Goldcrest,3542.0
2018,GD,Common Merganser,123.0
2018,GF,Golden Pheasant,3.0
2018,GG,Great Crested Grebe,370.0
2018,GH,Common Grasshopper Warbler,158.0
2018,GJ,Greylag Goose,5318.0
2018,GL,Grey Wagtail,487.0
2018,GO,European Goldfinch,29975.0
2018,GP,European Golden Plover,1926.0
2018,GR,European Greenfinch,6658.0
2018,GS,Great Spotted Woodpecker,4580.0
2018,GT,Great Tit,25779.0
2018,GU,Common Murre,124.0
2018,GV,Grey Plover,66.0
2018,GW,Garden Warbler,1025.0
2018,GX,Northern Gannet,100.0
2018,H.,Grey Heron,1580.0
2018,HB,Carrion x Hooded Crow,15.0
2018,HC,Hooded Crow,1270.0
2018,HD,Bar-headed Goose,63.0
2018,HG,European Herring Gull,23254.0
2018,HM,Western House Martin,7399.0
2018,HP,Eurasian Hoopoe,1.0
2018,HS,House Sparrow,52291.0
2018,J.,Eurasian Jay,2507.0
2018,JD,Western Jackdaw,61746.0
2018,JZ,Red-tailed Hawk,4.0
2018,K.,Common Kestrel,1147.0
2018,KF,Common Kingfisher,62.0
2018,KI,Black-legged Kittiwake,338.0
2018,KN,Red Knot,3.0
2018,L.,Northern Lapwing,6616.0
2018,LB,Lesser Black-backed Gull,11942.0
2018,LG,Little Grebe,238.0
2018,LI,Common Linnet,13035.0
2018,LO,Little Owl,91.0
2018,LR,Lesser Redpoll,980.0
2018,LS,Lesser Spotted Woodpecker,12.0
2018,LT,Long-tailed Tit,4655.0
2018,LW,Lesser Whitethroat,650.0
2018,M.,Mistle Thrush,3194.0
2018,MA,Mallard,14041.0
2018,MG,Eurasian Magpie,19457.0
2018,MH,Common Moorhen,1821.0
2018,MN,Mandarin Duck,129.0
2018,MP,Meadow Pipit,21255.0
2018,MS,Mute Swan,2004.0
2018,MT,Marsh Tit,326.0
2018,MX,Manx Shearwater,56.0
2018,MY,Muscovy Duck,3.0
2018,MZ,European Bee-eater,1.0
2018,N.,Common Nightingale,76.0
2018,ND,Common Loon,12.0
2018,NH,Eurasian Nuthatch,3013.0
2018,NX,Great Skua,63.0
2018,OC,Eurasian Oystercatcher,3100.0
2018,OE,Rosy Starling,3.0
2018,OR,White Stork,1.0
2018,P.,Grey Partridge,516.0
2018,PF,European Pied Flycatcher,115.0
2018,PG,Pink-footed Goose,1302.0
2018,PH,Common Pheasant,20116.0
2018,PM,Rock Ptarmigan,43.0
2018,PN,White-cheeked Pintail,1.0
2018,PW,White Wagtail,3408.0
2018,PX,Indian Peafowl,130.0
2018,R.,European Robin,37959.0
2018,RA,Razorbill,40.0
2018,RB,Common Reed Bunting,2425.0
2018,RC,European Rock Pipit,55.0
2018,RG,Willow Ptarmigan,2348.0
2018,RI,Rose-ringed Parakeet,2489.0
2018,RK,Common Redshank,451.0
2018,RL,Red-legged Partridge,3232.0
2018,RM,Red-breasted Merganser,20.0
2018,RN,Northern Raven,1867.0
2018,RO,Rook,54057.0
2018,RP,Common Ringed Plover,198.0
2018,RQ,Red-crested Pochard,10.0
2018,RT,Common Redstart,791.0
2018,RV,Reeves's Pheasant,4.0
2018,RW,Common Reed Warbler,766.0
2018,RZ,Ring Ouzel,116.0
2018,S.,Eurasian Skylark,26331.0
2018,SA,European Shag,60.0
2018,SC,European Stonechat,682.0
2018,SD,Stock Dove,6357.0
2018,SF,Spotted Flycatcher,230.0
2018,SG,Common Starling,41235.0
2018,SH,Eurasian Sparrowhawk,393.0
2018,SI,Common Swift,6600.0
2018,SK,Eurasian Siskin,1719.0
2018,SL,Barn Swallow,20210.0
2018,SM,Sand Martin,2419.0
2018,SN,Common Snipe,903.0
2018,SS,Sanderling,27.0
2018,ST,Song Thrush,14445.0
2018,SU,Common Shelduck,1893.0
2018,SW,Sedge Warbler,1242.0
2018,T.,Eurasian Teal,231.0
2018,TC,Eurasian Treecreeper,942.0
2018,TD,European Turtle Dove,37.0
2018,TE,Sandwich Tern,41.0
2018,TH,Short-toed Treecreeper,1.0
2018,TO,Tawny Owl,133.0
2018,TP,Tree Pipit,573.0
2018,TS,Eurasian Tree Sparrow,1855.0
2018,TT,Ruddy Turnstone,36.0
2018,TU,Tufted Duck,1694.0
2018,UD,Ruddy Shelduck,1.0
2018,VR,Red-rumped Swallow,1.0
2018,W.,Northern Wheatear,1284.0
2018,WA,Water Rail,16.0
2018,WC,Whinchat,242.0
2018,WH,Common Whitethroat,8189.0
2018,WK,Eurasian Woodcock,21.0
2018,WL,Woodlark,48.0
2018,WO,Wood Warbler,123.0
2018,WP,Common Wood Pigeon,155181.0
2018,WR,Eurasian Wren,52691.0
2018,WT,Willow Tit,48.0
2018,WW,Willow Warbler,10804.0
2018,XB,Unidentified crossbill,4.0
2018,Y.,Yellowhammer,9623.0
2018,YW,Western Yellow Wagtail,569.0
2018,ZF,Domestic Mallard,98.0
2018,ZL,Domestic Greylag Goose,90.0
2019,AC,Parasitic Jaeger,9.0
2019,AE,Arctic Tern,171.0
2019,AS,Black Swan,1.0
2019,B.,Common Blackbird,68718.0
2019,BA,Bar-tailed Godwit,13.0
2019,BC,Eurasian Blackcap,21810.0
2019,BF,Eurasian Bullfinch,2242.0
2019,BG,Brant Goose,682.0
2019,BH,Black-headed Gull,15119.0
2019,BT,Eurasian Blue Tit,43575.0
2019,BY,Barnacle Goose,195.0
2019,BZ,Common Buzzard,4801.0
2019,C.,Carrion Crow,57973.0
2019,CA,Great Cormorant,1081.0
2019,CB,Corn Bunting,1067.0
2019,CC,Common Chiffchaff,15708.0
2019,CD,Eurasian Collared Dove,9514.0
2019,CG,Canada Goose,7001.0
2019,CH,Eurasian Chaffinch,39549.0
2019,CI,Crested Tit,13.0
2019,CK,Common Cuckoo,1331.0
2019,CM,Common Gull,3462.0
2019,CN,Common Tern,262.0
2019,CO,Eurasian Coot,2366.0
2019,CR,Red Crossbill,416.0
2019,CS,Common Sandpiper,252.0
2019,CT,Coal Tit,5929.0
2019,CU,Eurasian Curlew,4655.0
2019,CY,Scottish Crossbill,10.0
2019,D.,Dunnock,16518.0
2019,DC,Wood Duck,1.0
2019,DI,White-throated Dipper,127.0
2019,DR,Spotted Redshank,1.0
2019,DV,Rock Dove,178.0
2019,DW,Dartford Warbler,65.0
2019,EG,Egyptian Goose,297.0
2019,ET,Little Egret,453.0
2019,F.,Northern Fulmar,152.0
2019,FP,Feral Pigeon,17706.0
2019,FQ,Common/Lesser Redpoll,12.0
2019,FW,Helmeted Guineafowl,57.0
2019,G.,European Green Woodpecker,1927.0
2019,GA,Gadwall,511.0
2019,GB,Great Black-backed Gull,612.0
2019,GC,Goldcrest,4472.0
2019,GD,Common Merganser,129.0
2019,GF,Golden Pheasant,1.0
2019,GG,Great Crested Grebe,405.0
2019,GH,Common Grasshopper Warbler,164.0
2019,GJ,Greylag Goose,5245.0
2019,GL,Grey Wagtail,517.0
2019,GO,European Goldfinch,30755.0
2019,GP,European Golden Plover,1659.0
2019,GR,European Greenfinch,5735.0
2019,GS,Great Spotted Woodpecker,4347.0
2019,GT,Great Tit,26749.0
2019,GU,Common Murre,56.0
2019,GV,Grey Plover,4.0
2019,GW,Garden Warbler,1140.0
2019,GX,Northern Gannet,96.0
2019,H.,Grey Heron,1470.0
2019,HB,Carrion x Hooded Crow,2.0
2019,HC,Hooded Crow,1700.0
2019,HG,European Herring Gull,22244.0
2019,HM,Western House Martin,7679.0
2019,HS,House Sparrow,55378.0
2019,J.,Eurasian Jay,2432.0
2019,JD,Western Jackdaw,66511.0
2019,JZ,Red-tailed Hawk,1.0
2019,K.,Common Kestrel,899.0
2019,KF,Common Kingfisher,88.0
2019,KI,Black-legged Kittiwake,121.0
2019,KN,Red Knot,10.0
2019,L.,Northern Lapwing,6232.0
2019,LB,Lesser Black-backed Gull,10754.0
2019,LG,Little Grebe,231.0
2019,LI,Common Linnet,11680.0
2019,LO,Little Owl,61.0
2019,LR,Lesser Redpoll,881.0
2019,LS,Lesser Spotted Woodpecker,8.0
2019,LT,Long-tailed Tit,6157.0
2019,LW,Lesser Whitethroat,856.0
2019,M.,Mistle Thrush,3082.0
2019,MA,Mallard,14052.0
2019,MG,Eurasian Magpie,19532.0
2019,MH,Common Moorhen,1980.0
2019,MN,Mandarin Duck,171.0
2019,MP,Meadow Pipit,21380.0
2019,MS,Mute Swan,2073.0
2019,MT,Marsh Tit,393.0
2019,MX,Manx Shearwater,6.0
2019,MY,Muscovy Duck,2.0
2019,N.,Common Nightingale,84.0
2019,ND,Common Loon,34.0
2019,NH,Eurasian Nuthatch,3304.0
2019,NX,Great Skua,82.0
2019,OC,Eurasian Oystercatcher,3628.0
2019,P.,Grey Partridge,506.0
2019,PF,European Pied Flycatcher,113.0
2019,PG,Pink-footed Goose,289.0
2019,PH,Common Pheasant,19190.0
2019,PM,Rock Ptarmigan,34.0
2019,PW,White Wagtail,3881.0
2019,PX,Indian Peafowl,110.0
2019,R.,European Robin,37732.0
2019,RA,Razorbill,3.0
2019,RB,Common Reed Bunting,2614.0
2019,RC,European Rock Pipit,62.0
2019,RG,Willow Ptarmigan,1793.0
2019,RI,Rose-ringed Parakeet,1927.0
2019,RK,Common Redshank,449.0
2019,RL,Red-legged Partridge,3622.0
2019,RM,Red-breasted Merganser,34.0
2019,RN,Northern Raven,1879.0
2019,RO,Rook,55112.0
2019,RP,Common Ringed Plover,112.0
2019,RQ,Red-crested Pochard,16.0
2019,RT,Common Redstart,951.0
2019,RV,Reeves's Pheasant,2.0
2019,RW,Common Reed Warbler,1019.0
2019,RZ,Ring Ouzel,116.0
2019,S.,Eurasian Skylark,27107.0
2019,SA,European Shag,147.0
2019,SC,European Stonechat,1148.0
2019,SD,Stock Dove,5942.0
2019,SF,Spotted Flycatcher,233.0
2019,SG,Common Starling,42496.0
2019,SH,Eurasian Sparrowhawk,377.0
2019,SI,Common Swift,6649.0
2019,SK,Eurasian Siskin,1627.0
2019,SL,Barn Swallow,18440.0
2019,SM,Sand Martin,2327.0
2019,SN,Common Snipe,776.0
2019,SS,Sanderling,55.0
2019,ST,Song Thrush,14521.0
2019,SU,Common Shelduck,2155.0
2019,SW,Sedge Warbler,1450.0
2019,T.,Eurasian Teal,379.0
2019,TC,Eurasian Treecreeper,1009.0
2019,TD,European Turtle Dove,33.0
2019,TE,Sandwich Tern,63.0
2019,TH,Short-toed Treecreeper,2.0
2019,TO,Tawny Owl,129.0
2019,TP,Tree Pipit,644.0
2019,TS,Eurasian Tree Sparrow,1776.0
2019,TT,Ruddy Turnstone,26.0
2019,TU,Tufted Duck,1658.0
2019,UD,Ruddy Shelduck,1.0
2019,W.,Northern Wheatear,1383.0
2019,WA,Water Rail,11.0
2019,WC,Whinchat,254.0
2019,WH,Common Whitethroat,10487.0
2019,WI,Water Pipit,2.0
2019,WK,Eurasian Woodcock,20.0
2019,WL,Woodlark,55.0
2019,WO,Wood Warbler,92.0
2019,WP,Common Wood Pigeon,139277.0
2019,WR,Eurasian Wren,56344.0
2019,WT,Willow Tit,51.0
2019,WW,Willow Warbler,13014.0
2019,WX,Bohemian Waxwing,2.0
2019,XB,Unidentified crossbill,24.0
2019,Y.,Yellowhammer,8991.0
2019,YW,Western Yellow Wagtail,660.0
2019,ZF,Domestic Mallard,155.0
2019,ZL,Domestic Greylag Goose,77.0
2020,AE,Arctic Tern,62.0
2020,B.,Common Blackbird,23328.0
2020,BC,Eurasian Blackcap,7610.0
2020,BF,Eurasian Bullfinch,607.0
2020,BG,Brant Goose,7.0
2020,BH,Black-headed Gull,5328.0
2020,BT,Eurasian Blue Tit,12584.0
2020,BY,Barnacle Goose,12.0
2020,BZ,Common Buzzard,1536.0
2020,C.,Carrion Crow,20099.0
2020,CA,Great Cormorant,383.0
2020,CB,Corn Bunting,502.0
2020,CC,Common Chiffchaff,6035.0
2020,CD,Eurasian Collared Dove,3354.0
2020,CG,Canada Goose,2145.0
2020,CH,Eurasian Chaffinch,11192.0
2020,CI,Crested Tit,3.0
2020,CK,Common Cuckoo,417.0
2020,CM,Common Gull,690.0
2020,CN,Common Tern,129.0
2020,CO,Eurasian Coot,657.0
2020,CR,Red Crossbill,313.0
2020,CS,Common Sandpiper,68.0
2020,CT,Coal Tit,1081.0
2020,CU,Eurasian Curlew,1428.0
2020,D.,Dunnock,5406.0
2020,DB,Brent Goose (Dark-bellied - bernicla),30.0
2020,DI,White-throated Dipper,32.0
2020,DV,Rock Dove,10.0
2020,DW,Dartford Warbler,50.0
2020,EG,Egyptian Goose,117.0
2020,ET,Little Egret,171.0
2020,F.,Northern Fulmar,28.0
2020,FP,Feral Pigeon,5568.0
2020,FQ,Common/Lesser Redpoll,5.0
2020,FW,Helmeted Guineafowl,13.0
2020,G.,European Green Woodpecker,718.0
2020,GA,Gadwall,193.0
2020,GB,Great Black-backed Gull,194.0
2020,GC,Goldcrest,1334.0
2020,GD,Common Merganser,31.0
2020,GG,Great Crested Grebe,113.0
2020,GH,Common Grasshopper Warbler,42.0
2020,GJ,Greylag Goose,1862.0
2020,GL,Grey Wagtail,193.0
2020,GO,European Goldfinch,10832.0
2020,GP,European Golden Plover,454.0
2020,GR,European Greenfinch,2169.0
2020,GS,Great Spotted Woodpecker,1815.0
2020,GT,Great Tit,5952.0
2020,GW,Garden Warbler,402.0
2020,GX,Northern Gannet,35.0
2020,H.,Grey Heron,502.0
2020,HB,Carrion x Hooded Crow,2.0
2020,HC,Hooded Crow,188.0
2020,HG,European Herring Gull,5844.0
2020,HM,Western House Martin,2980.0
2020,HS,House Sparrow,21006.0
2020,J.,Eurasian Jay,753.0
2020,JD,Western Jackdaw,26899.0
2020,JZ,Red-tailed Hawk,1.0
2020,K.,Common Kestrel,394.0
2020,KF,Common Kingfisher,23.0
2020,KI,Black-legged Kittiwake,12.0
2020,L.,Northern Lapwing,1845.0
2020,LB,Lesser Black-backed Gull,3596.0
2020,LG,Little Grebe,97.0
2020,LI,Common Linnet,3863.0
2020,LO,Little Owl,27.0
2020,LR,Lesser Redpoll,198.0
2020,LS,Lesser Spotted Woodpecker,2.0
2020,LT,Long-tailed Tit,1579.0
2020,LW,Lesser Whitethroat,235.0
2020,LX,Little Stint,1.0
2020,M.,Mistle Thrush,884.0
2020,MA,Mallard,4001.0
2020,MG,Eurasian Magpie,7499.0
2020,MH,Common Moorhen,734.0
2020,MN,Mandarin Duck,74.0
2020,MP,Meadow Pipit,5547.0
2020,MS,Mute Swan,785.0
2020,MT,Marsh Tit,120.0
2020,MX,Manx Shearwater,60.0
2020,MY,Muscovy Duck,2.0
2020,N.,Common Nightingale,24.0
2020,ND,Common Loon,1.0
2020,NH,Eurasian Nuthatch,824.0
2020,NX,Great Skua,2.0
2020,OC,Eurasian Oystercatcher,814.0
2020,P.,Grey Partridge,143.0
2020,PF,European Pied Flycatcher,20.0
2020,PG,Pink-footed Goose,21.0
2020,PH,Common Pheasant,4863.0
2020,PW,White Wagtail,1329.0
2020,PX,Indian Peafowl,41.0
2020,R.,European Robin,11536.0
2020,RA,Razorbill,4.0
2020,RB,Common Reed Bunting,935.0
2020,RC,European Rock Pipit,26.0
2020,RG,Willow Ptarmigan,261.0
2020,RI,Rose-ringed Parakeet,678.0
2020,RK,Common Redshank,119.0
2020,RL,Red-legged Partridge,842.0
2020,RM,Red-breasted Merganser,2.0
2020,RN,Northern Raven,517.0
2020,RO,Rook,21836.0
2020,RP,Common Ringed Plover,24.0
2020,RQ,Red-crested Pochard,3.0
2020,RT,Common Redstart,212.0
2020,RW,Common Reed Warbler,468.0
2020,RZ,Ring Ouzel,29.0
2020,S.,Eurasian Skylark,9413.0
2020,SA,European Shag,17.0
2020,SC,European Stonechat,435.0
2020,SD,Stock Dove,2742.0
2020,SF,Spotted Flycatcher,123.0
2020,SG,Common Starling,16275.0
2020,SH,Eurasian Sparrowhawk,127.0
2020,SI,Common Swift,3089.0
2020,SK,Eurasian Siskin,443.0
2020,SL,Barn Swallow,5937.0
2020,SM,Sand Martin,483.0
2020,SN,Common Snipe,221.0
2020,SS,Sanderling,2.0
2020,ST,Song Thrush,5129.0
2020,SU,Common Shelduck,313.0
2020,SW,Sedge Warbler,493.0
2020,T.,Eurasian Teal,12.0
2020,TC,Eurasian Treecreeper,288.0
2020,TD,European Turtle Dove,13.0
2020,TE,Sandwich Tern,18.0
2020,TH,Short-toed Treecreeper,4.0
2020,TO,Tawny Owl,61.0
